id,question,cot,answer,unit
NL320,What is the SI unit of electric field energy?,"Step 1: The question asks for the SI unit of electric field energy.
Step 2: Electric field energy is a form of energy.
Step 3: The SI unit for any form of energy is the joule.
Step 4: The SI unit of electric field energy is the joule (J).",Joule,J
NL306,What is the shape of the graph of magnetic field energy versus current I?,"Step 1: The question asks for the shape of the graph of magnetic field energy versus current I.
Step 2: The magnetic field energy (W_L) stored in an inductor is given by the formula W_L = (1/2) × L × I^2, where L is the inductance (a positive constant for a given inductor) and I is the current.
Step 3: In this formula, W_L is proportional to the square of the current (W_L ∝ I^2).
Step 4: This functional relationship (y = a × x^2, where y=W_L, x=I, and a=(1/2)L > 0) describes an upward parabola.",upward parabola,-
NL019,An inductor has a current of 2 A and a magnetic energy of 0.5 mJ. Calculate its inductance (mH).,"Step 1: Identify the given current (I) as 2 A and the given magnetic energy (E) as 0.5 mJ.
Step 2: Convert the magnetic energy from millijoules (mJ) to joules (J): E = 0.5 mJ = 0.5 × 10^-3 J.
Step 3: Recall the formula for magnetic energy stored in an inductor: E = (1/2) × L × I^2, where L is inductance.
Step 4: Rearrange the formula to solve for L: L = (2 × E) / I² = 0.25 mH.",0.25,mH
NL375,A capacitor has a maximum charge of 1.5 mC and a capacitance of 6 µF. Calculate the maximum electric field energy.,"Step 1: Identify the given parameters: maximum charge Q_max = 1.5 mC and capacitance C = 6 µF.
Step 2: Convert the given values to standard SI units: Q_max = 1.5 × 10⁻³ C and C = 6 × 10⁻⁶ F.
Step 3: State the formula for the maximum electric field energy of a capacitor: W_max = Q_max² / (2 × C).
Step 4: Substitute the converted values into the formula: W_max = (1.5 × 10⁻³)² / (2 × 6 × 10⁻⁶).
Step 5: Calculate the square of the maximum charge: (1.5 × 10⁻³)² = 2.25 × 10⁻⁶.
Step 6: Calculate the denominator: 2 × 6 × 10⁻⁶ = 12 × 10⁻⁶.
Step 7: Perform the division: W_max = (2.25 × 10⁻⁶) / (12 × 10⁻⁶) = 2.25 / 12.
Step 8: Calculate the final result: W_max = 0.1875 J.",0.1875,J
NL126,An inductor has a current of 1.5 A and a stored magnetic field energy of 1.0125 mJ. Calculate its inductance (H).,"Step 1: Identify the given values: current (I) = 1.5 A and stored magnetic field energy (E) = 1.0125 mJ.
Step 2: Convert the energy from millijoules (mJ) to joules (J): E = 1.0125 × 10^-3 J.
Step 3: Recall the formula for energy stored in an inductor: E = (1/2) × L × I^2, where L is the inductance.
Step 4: Rearrange the formula to solve for inductance (L): L = (2 × E) / I^2 = 0.0009 H.",0.0009,H
NL331,A capacitor with a capacitance of 8 µF is charged to 250 V. What is the electric field energy (J)?,"Step 1: Identify the given capacitance C = 8 µF and voltage U = 250 V.
Step 2: Convert the capacitance from microfarads (µF) to farads (F): C = 8 µF = 8 × 10^-6 F.
Step 3: Recall the formula for the electric field energy (W_C) stored in a capacitor: W_C = (1/2) × C × U².
Step 4: Substitute the converted capacitance and given voltage into the energy formula: W_C = (1/2) × 8 × 10^-6 × 250² = 0.25 J.",0.25,J
NL315,What is the shape of the graph representing the electrostatic energy as a function of capacitance C (keeping voltage U constant)?,"Step 1: Identify the formula for electrostatic energy (W_C) in terms of capacitance (C) and voltage (U).
Step 2: The formula is W_C = (1/2)CU².
Step 3: The question states that voltage (U) is kept constant.
Step 4: In the formula W = (1/2)CU², since (1/2) and U² are positive constants, the graph representing the electrostatic energy (W_C) as a function of capacitance (C) is a straight line with an upward inclination.",Upward straight line,-
NL107,An inductor has an inductance of 0.25 H and a current of 1.6 A. Calculate the magnetic field energy (mJ).,"Step 1: The inductance (L) of the inductor is given as 0.25 H.
Step 2: The current (I) flowing through the inductor is given as 1.6 A.
Step 3: The formula for the magnetic field energy (E) stored in an inductor is E = (1/2) × L × I^2.
Step 4: Substitute the given values into the formula: E = (1/2) × (0.25 H) × (1.6 A)^2 = 0.32 J = 320.00 mJ.",320.00,mJ
NL097,A capacitor has C = 40 μF and U = 150 V. Calculate the energy (mJ) of the electric field.,"Step 1: Identify the given capacitance (C) and voltage (U).
Step 2: The formula for the energy (E) stored in a capacitor is E = (1/2) × C × U^2.
Step 3: Convert the capacitance from microfarads to farads: C = 40 μF = 40 × 10^-6 F.
Step 4: Substitute the values C = 40 × 10^-6 F and U = 150 V into the formula: E = (1/2) × (40 × 10^-6 F) × (150 V)^2 = 0.45 J = 450.00 mJ.",450.00,mJ
NL083,A capacitor is charged with 1.25 mJ of electrical energy and the voltage across it is 25 V. Calculate the capacitance (μF).,"Step 1: Identify the given electrical energy (E) as 1.25 mJ and the voltage (V) as 25 V.
Step 2: Convert the energy from millijoules (mJ) to joules (J): 1.25 mJ = 1.25 × 10⁻³ J.
Step 3: Recall the formula for the energy stored in a capacitor: E = (1/2)CV².
Step 4: Rearrange the formula to solve for capacitance (C): C = 2E / V² = 4.00 μF.",4.00,μF
NL031,A capacitor with capacitance C = 60 μF is charged to U = 150 V. Calculate the electric field energy (mJ) in the capacitor.,"Step 1: The given capacitance of the capacitor is C = 60 μF.
Step 2: The given voltage across the capacitor is U = 150 V.
Step 3: Convert the capacitance from microfarads to farads: C = 60 × 10⁻⁶ F.
Step 4: The formula for the electric field energy (E) stored in a capacitor is E = (1/2)CU² = 0.675 J = 675.00 mJ.",675.00,mJ
NL025,"In a harmonically oscillating LC circuit, when the current is maximum, where is the energy stored?","Step 1: The total electromagnetic energy in an ideal LC oscillating circuit is conserved and continuously transitions between the capacitor and the inductor, mathematically defined by the equation E = E_C + E_L.
Step 2: The instantaneous energy stored within the inductor is governed by the relationship E_L = 0.5 × L × I^2, where L represents the inductance and I represents the instantaneous current.
Step 3: When the instantaneous current reaches its maximum amplitude I = I_0, the magnetic field energy maximizes at E_L = 0.5 × L × I_0^2, which mathematically equates to the total available electromagnetic energy E.
Step 4: Because the total energy is completely conserved and E_L = E at this instant, the remaining electric field energy E_C must mathematically evaluate to zero. The final calculated result establishes that all energy is entirely stored in the magnetic field of the inductor.",all energy is entirely stored in the magnetic field of the inductor,—
NL366,"A capacitor has a charge varying according to q(t) = 2 × 10⁻³ × cos(1000t) C, and its capacitance is C = 5 µF. What is the electric field energy at time t = 0.001 s?","Step 1: Identify the given parameters: the time-dependent charge q(t) = 2 × 10⁻³ × cos(1000t) C, capacitance C = 5 µF, and the specific time t = 0.001 s.
Step 2: Convert the capacitance to standard SI units (Farads): C = 5 × 10⁻⁶ F.
Step 3: Calculate the instantaneous charge at t = 0.001 s. Substitute t = 0.001 into the charge equation: q = 2 × 10⁻³ × cos(1000 × 0.001).
Step 4: Evaluate the argument of the cosine function (in radians): 1000 × 0.001 = 1 rad.
Step 5: Calculate the cosine value and the charge: cos(1) ≈ 0.5403, so q = 2 × 10⁻³ × 0.5403 = 1.0806 × 10⁻³ C.
Step 6: State the formula for the energy stored in the electric field of a capacitor: W = q² / (2 × C).
Step 7: Substitute the calculated charge and capacitance into the formula: W = (1.0806 × 10⁻³)² / (2 × 5 × 10⁻⁶).
Step 8: Calculate the square of the instantaneous charge: (1.0806 × 10⁻³)² ≈ 1.1677 × 10⁻⁶.
Step 9: Calculate the denominator: 2 × 5 × 10⁻⁶ = 10 × 10⁻⁶.
Step 10: Perform the division to find the energy: W = (1.1677 × 10⁻⁶) / (10 × 10⁻⁶) = 0.11677 J.
Step 11: Round the result to three decimal places to get the final answer: W ≈ 0.117 J.",0.117,J
NL308,When will the magnetic field energy in a coil be zero?,"Step 1: The magnetic field energy (W_L) stored in a coil is given by the formula W_L = (1/2) × L × I^2, where L is the inductance of the coil and I is the current flowing through it.
Step 2: For the magnetic field energy W_L to be zero, one of the terms on the right side of the equation (1/2, L, or I^2) must be zero.
Step 3: The factor (1/2) is a constant and cannot be zero. The inductance (L) is a property of the coil itself and is typically a positive, non-zero value for a physical coil.
Step 4: Therefore, for the energy W_L to be zero, the current (I) flowing through the coil must be zero.",When the current is zero,-
NL109,A capacitor has a stored energy of 1 mJ when the voltage across it is 20 V. Calculate its capacitance (μF).,"Step 1: Identify the given values: voltage (U) = 20 V and stored energy (E) = 1 mJ.
Step 2: Convert the stored energy from millijoules (mJ) to joules (J): E = 1 x 10⁻³ J.
Step 3: Use the formula for energy stored in a capacitor, E = (1/2)CU², and rearrange it to solve for capacitance (C): C = 2E / U².
Step 4: Substitute the given values into the formula: C = (2 × 1 x 10⁻³ J) / (20 V)², which calculates to C = 5 x 10⁻⁶ F = 5.00 μF.",5.00,μF
NL338,A coil has an inductance of 0.2 H. The current varies according to I = 3sin(50πt). Calculate the maximum magnetic field energy (J).,"Step 1: Identify the given inductance (L) from the question: L = 0.2 H.
Step 2: Identify the current equation from the question: I = 3sin(50πt).
Step 3: Determine the maximum current (I_max) from the current equation. Since the maximum value of sin(θ) is 1, I_max = 3 A.
Step 4: Recall the formula for the magnetic field energy (W_L) stored in an inductor: W_L = (1/2) × L × I². Therefore, the maximum magnetic field energy is: W_L_max = (1/2) × L × I_max² = (1/2) × 0.2 × 3² = 0.9 J.",0.9,J
NL334,An inductor has a magnetic energy of 0.2 J when the current is 2 A. What is its inductance (H)?,"Step 1: Identify the given information: magnetic energy (W_L) = 0.2 J and current (I) = 2 A.
Step 2: Recall the formula for the magnetic energy stored in an inductor: W_L = (1/2) × L × I^2, where L is the inductance.
Step 3: Rearrange the formula to solve for L: L = (2 × W_L) / I^2.
Step 4: Substitute the given values into the rearranged formula: L = (2 × 0.2 J) / (2 A)^2 = 0.1 H.",0.1,H
NL020,An inductor has an inductance of 0.6 H and a current of 1.5 A. Calculate the magnetic field energy (mJ).,"Step 1: Identify the given values from the question: Inductance (L) = 0.6 H and Current (I) = 1.5 A.
Step 2: Recall the formula for the magnetic field energy (E_B) stored in an inductor: E_B = (1/2) × L × I^2.
Step 3: Substitute the given values into the formula: E_B = (1/2) × (0.6 H) × (1.5 A)^2.
Step 4: The final calculated value is: E_B = 0.675 J = 675.00 mJ.",675.00,mJ
NL086,An inductor has a magnetic field energy of 0.36 mJ and an inductance of 0.09 H. Calculate the current (A) through the inductor (round the result to two decimal places).,"Step 1: Convert the magnetic field energy from millijoules (mJ) to joules (J): E = 0.36 mJ = 0.36 × 10^-3 J.
Step 2: Identify the given inductance L = 0.09 H.
Step 3: Apply the formula I = √(2E / L) to calculate the current (I).
Step 4: The current through the inductor is exactly √5 / 25 A, or approximately 0.09 A.",2.83,A
NL116,An inductor has a current of 2.2 A and a magnetic energy of 1.21 mJ. Calculate the inductance (H).,"Step 1: Identify the given values: current (I) = 2.2 A and magnetic energy (E) = 1.21 mJ.
Step 2: Convert the magnetic energy from millijoules to joules: E = 1.21 × 10^-3 J.
Step 3: Recall the formula for the magnetic energy stored in an inductor: E = (1/2) × L × I^2.
Step 4: Rearrange the formula to solve for inductance (L): L = 2 × E / I^2 = 0.0005 H.",0.0005,H
NL379,"An ideal LC circuit has L = 0.3 H and C = 12 µF. When the voltage across the capacitor is 200 V, what is the magnetic field energy? (Given that the total energy is 0.24 J)","Step 1: Identify the given parameters: inductance L = 0.3 H, capacitance C = 12 µF, instantaneous voltage V = 200 V, and total energy W = 0.24 J.
Step 2: Convert the capacitance to standard SI units: C = 12 × 10⁻⁶ F.
Step 3: Calculate the instantaneous electric field energy stored in the capacitor using the formula: W_C = (1/2) × C × V².
Step 4: Substitute the given values into the formula: W_C = (1/2) × (12 × 10⁻⁶) × 200².
Step 5: Calculate the square of the voltage: 200² = 40000.
Step 6: Perform the calculation for electric field energy: W_C = 6 × 10⁻⁶ × 40000 = 0.24 J.
Step 7: State the principle of conservation of energy in an LC circuit: Total energy W = W_C + W_L.
Step 8: Rearrange to solve for the magnetic field energy: W_L = W - W_C.
Step 9: Substitute the values: W_L = 0.24 - 0.24 = 0 J.",0,J
NL108,A capacitor has a capacitance of 12 μF and a voltage of 70 V. Calculate the stored electric field energy (mJ).,"Step 1: Identify the given capacitance C = 12 μF and convert to Farads: C = 12 x 10^-6 F.
Step 2: Identify the given voltage U = 70 V.
Step 3: Recall the formula for stored electric field energy (E) in a capacitor: E = (1/2) × C × U^2.
Step 4: Substitute the values into the formula: E = (1/2) × (12 x 10^-6 F) × (70 V)^2 = 0.0294 J = 29.40 mJ.",29.40,mJ
NL006,The energy stored in a 10 μF capacitor is 0.5 mJ. Calculate the voltage (unit: V) across its plates.,"Step 1: Identify the given values: capacitance (C) = 10 μF and energy stored (E) = 0.5 mJ.
Step 2: Convert the given values to standard SI units: C = 10 × 10⁻⁶ F and E = 0.5 × 10⁻³ J.
Step 3: Recall the formula for energy stored in a capacitor: E = 0.5 × C × U², where U is the voltage.
Step 4: Rearrange the formula to solve for voltage U: U = √(2E / C) = 10.00 V.",10.00,V
NL343,A charged capacitor has a charge of 900 µC and a capacitance of 3 µF. What is the energy (J) stored in the capacitor?,"Step 1: Identify the given values from the question: Charge Q = 900 µC and Capacitance C = 3 µF.
Step 2: Convert the given values to SI units: Q = 900 × 10⁻⁶ C and C = 3 × 10⁻⁶ F.
Step 3: Recall the formula for the energy stored in a capacitor given charge and capacitance: W = (1/2) × Q² / C.
Step 4: Substitute the converted values into the formula: W = (1/2) × (900 × 10⁻⁶ C)² / (3 × 10⁻⁶ F) = 0.135 J.",0.135,J
NL380,A capacitor has a voltage U(t) = 250cos(2000t) and a capacitance of 4 µF. What is the electric field energy at time t = 1 ms?,"Step 1: Identify the given parameters: the time-dependent voltage U(t) = 250cos(2000t), capacitance C = 4 µF, and the specific time t = 1 ms.
Step 2: Convert the capacitance and time to standard SI units: C = 4 × 10⁻⁶ F and t = 1 × 10⁻³ s = 0.001 s.
Step 3: Calculate the instantaneous voltage at the given time. Substitute t = 0.001 into the voltage equation: U = 250 × cos(2000 × 0.001).
Step 4: Evaluate the argument of the cosine function (in radians): 2000 × 0.001 = 2 rad.
Step 5: Calculate the cosine value and the voltage: cos(2) ≈ -0.41615, so U ≈ 250 × (-0.41615) ≈ -104.037 V.
Step 6: State the formula for the energy stored in the electric field of a capacitor: W = (1/2) × C × U².
Step 7: Substitute the calculated voltage and capacitance into the formula: W = (1/2) × (4 × 10⁻⁶) × (-104.037)².
Step 8: Calculate the square of the instantaneous voltage: (-104.037)² ≈ 10823.7.
Step 9: Perform the calculation: W = 2 × 10⁻⁶ × 10823.7 ≈ 0.021647 J.
Step 10: Round the result to four decimal places to get the final answer: W ≈ 0.0216 J.",0.0216,J
NL374,A coil has an instantaneous current I(t) = 3sin(500t) and an inductance L = 0.2 H. What is the magnetic field energy at time t = 1 ms?,"Step 1: Identify the given parameters: the time-dependent current I(t) = 3sin(500t), inductance L = 0.2 H, and the specific time t = 1 ms.
Step 2: Convert the time to standard SI units (seconds): t = 1 × 10⁻³ s = 0.001 s.
Step 3: Calculate the instantaneous current at the given time. Substitute t = 0.001 into the current equation: I = 3 × sin(500 × 0.001).
Step 4: Evaluate the argument of the sine function (in radians): 500 × 0.001 = 0.5 rad.
Step 5: Calculate the sine value and the current: sin(0.5) ≈ 0.4794, so I = 3 × 0.4794 = 1.4382 A.
Step 6: State the formula for the magnetic energy stored in an inductor: W = (1/2) × L × I².
Step 7: Substitute the calculated current and the given inductance into the formula: W = (1/2) × 0.2 × (1.4382)².
Step 8: Calculate the square of the instantaneous current: (1.4382)² ≈ 2.0684.
Step 9: Perform the calculation: W = 0.1 × 2.0684 = 0.20684 J.
Step 10: Round the result to two decimal places to get the final answer: W ≈ 0.21 J.",0.21,J
NL119,"An LC circuit is oscillating, and the current is zero. What form of energy is present at this moment?","Step 1: The problem describes an oscillating LC circuit where the current is zero.
Step 2: The energy stored in the inductor (magnetic energy) is given by (1/2) × L × I^2, where I is the current.
Step 3: Since the current (I) is zero at this moment, the magnetic energy stored in the inductor is also zero (1/2) × L × 0^2 = 0.
Step 4: In an ideal LC circuit, the total energy is conserved and oscillates between the inductor and the capacitor. Since the magnetic energy is 0, all the energy is stored in the electric field of the capacitor.",all the energy is stored in the electric field of the capacitor,—
NL323,"In a parallel-plate capacitor, if the distance between the two plates is doubled and the electric charge remains constant, how will the electric field energy change?","Step 1: The electric capacitance C of an ideal parallel-plate capacitor is mathematically defined by the algebraic equation C = (epsilon_0 × A) / d, where d represents the explicit separation distance between the conductive plates.
Step 2: The instantaneous electric field energy W_C localized within the capacitor is mathematically defined by the algebraic equation W_C = 1/2 × Q^2 / C, where the explicitly specified parameter Q representing the invariant electric charge remains strictly constant.
Step 3: Doubling the defined physical parameter d to the algebraic quantity 2 × d mathematically modifies the instantaneous capacitance strictly to the composite equation C' = (epsilon_0 × A) / (2 × d), which algebraically simplifies to C' = 0.5 × C.
Step 4: Substituting the modified capacitance parameter into the defined energy relationship yields the algebraic expression W_C' = 1/2 × Q^2 / (0.5 × C), which mathematically simplifies strictly to 2 × (1/2 × Q^2 / C) = 2 × W_C. The final calculated electric field energy exactly doubles its initial magnitude.",Doubled,-
NL092,"A capacitor has an initial energy of 1.6 mJ. After a period of LC oscillation, its energy is reduced to 0.4 mJ. What is the percentage loss (%)?","Step 1: The percentage loss of energy in a capacitor is mathematically defined by the ratio of the energy difference to the initial energy, expressed by the equation Percentage Loss = ((E_C1 - E_C2) / E_C1) × 100.
Step 2: The explicitly provided physical parameters are an initial electric field energy of E_C1 = 1.6 × 10^-3 J and a final electric field energy of E_C2 = 0.4 × 10^-3 J.
Step 3: Substituting the specified numerical values into the mathematical definition yields the algebraic expression ((1.6 × 10^-3 - 0.4 × 10^-3) / (1.6 × 10^-3)) × 100.
Step 4: Evaluating the algebraic expression simplifies the ratio to (1.2 / 1.6) × 100, which mathematically yields the scalar value 75. The final determined percentage loss is 75%.",75,%
NL036,"A capacitor C = 45 μF, U = 60 V. Calculate the stored electric field energy (mJ).","Step 1: Identify the given values from the question: Capacitance (C) = 45 μF and Voltage (U) = 60 V.
Step 2: Recall the formula for the energy (E) stored in a capacitor: E = (1/2)CU².
Step 3: Convert the capacitance from microfarads to farads: C = 45 × 10⁻⁶ F.
Step 4: Substitute the values into the formula: E = (1/2) × (45 × 10⁻⁶ F) × (60 V)² = 0.081 J = 81.00 mJ.",81.00,mJ
NL329,The magnetic field energy in an ideal LC circuit is described by the expression: W_L = W₀cos²(ωt). What is the expression for the electric field energy?,"Step 1: In an ideal LC circuit, the total electromagnetic energy W is strictly conserved and mathematically defined by the constant algebraic sum W = W_L + W_C, where W_L represents the instantaneous magnetic field energy and W_C represents the instantaneous electric field energy.
Step 2: The instantaneous magnetic field energy is mathematically defined by the explicitly provided algebraic expression W_L = W_0 × cos^2(omega × t), where W_0 represents the absolute maximum energy amplitude.
Step 3: The absolute maximum magnetic field energy mathematically evaluates strictly to the total conserved electromagnetic energy, establishing the algebraic equality W = W_0.
Step 4: Applying the principle of energy conservation algebraically yields the equation W_0 = W_0 × cos^2(omega × t) + W_C. Solving strictly for the instantaneous electric field energy yields the algebraic expression W_C = W_0 × (1 - cos^2(omega × t)). Applying the standard Pythagorean trigonometric identity mathematically transforms this expression to yield the final calculated expression for the electric field energy as W_C = W_0 × sin^2(omega × t).",W_C = W₀sin²(ωt),J
NL101,An 80 μF capacitor is charged to 60 V. Calculate the energy stored (mJ) in the capacitor.,"Step 1: Identify the given values from the question: Capacitance (C) = 80 μF and Voltage (U) = 60 V.
Step 2: Convert the capacitance from microfarads to farads: 80 μF = 80 x 10^-6 F.
Step 3: Recall the formula for the energy (E) stored in a capacitor: E = 1/2 × C × U^2.
Step 4: Substitute the given values into the formula: E = 1/2 × (80 x 10^-6 F) × (60 V)^2 = 0.144 J = 144.00 mJ.",144.00,mJ
NL372,"An inductor has an inductance of 0.25 H. When the current reaches its maximum value of 2√2 A, what is the maximum magnetic field energy?","Step 1: Identify the given parameters: inductance L = 0.25 H and maximum current I_max = 2√2 A.
Step 2: State the formula for the maximum magnetic energy stored in an inductor: W_max = (1/2) × L × I_max².
Step 3: Substitute the given values into the formula: W_max = (1/2) × 0.25 × (2√2)².
Step 4: Calculate the square of the maximum current: (2√2)² = 2² × (√2)² = 4 × 2 = 8.
Step 5: Perform the multiplication: W_max = (1/2) × 0.25 × 8.
Step 6: Simplify the expression to find the maximum magnetic field energy: W_max = 0.125 × 8 = 1 J.",1,J
NL117,A capacitor has C = 15 μF and U = 60 V. Calculate the stored electric field energy (mJ).,"Step 1: Identify the given capacitance (C) and voltage (U).
Step 2: The capacitance is C = 15 μF. The voltage is U = 60 V.
Step 3: Convert the capacitance from microfarads (μF) to farads (F): C = 15 × 10⁻⁶ F.
Step 4: Recall the formula for the energy (E) stored in a capacitor: E = (1/2) × C × U² = 0.0027 J = 27.00 mJ.",27.00,mJ
NL110,"An inductor has a current of 2.5 A, and its magnetic field energy is 6.25 mJ. Calculate its inductance L (H).","Step 1: Identify the given values: current I = 2.5 A and magnetic field energy E = 6.25 mJ.
Step 2: Convert the magnetic field energy from millijoules to joules: E = 6.25 x 10^-3 J.
Step 3: Recall the formula for the magnetic energy stored in an inductor: E = (1/2) × L × I^2.
Step 4: Rearrange the formula to solve for the inductance L: L = (2 × E) / I^2 = 0.002 H.",0.002,H
